usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002YCU,W1021,2022-10-31T10:11:35-04:00,L,P0476433,500629,----,P0476433,30,null,null,null,null,null,null,null,null,159,0,0,null,53,3,null,null,0,null,null,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002YE0,W1021,2022-10-31T10:11:35-04:00,FA,P0482413,534172,----,P0482413,20,8007,00005341720000017394,W000L41Y,2375152,----,26,2375152,----,26,1,0,null,null,null,null,null,0,null,ELIMILLE,0860004015710,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002YEW,W1021,2022-10-31T10:11:35-04:00,FA,P0482967,528174,----,P0482967,16,7004,00008192040109962119,W000L490,2316750,----,12,2316750,----,12,0,0,null,null,null,null,null,0,null,ESMREVEL,0819204019271,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002YFQ,W1021,2022-10-31T10:11:35-04:00,AR,P0482286,532036,----,P0482286,null,null,null,null,null,null,null,null,null,null,0,0,null,null,null,3,0,0,null,SAMVALEN,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002YGM,W1021,2022-10-31T10:11:35-04:00,L,P0485083,529503,----,P0485083,16,null,null,null,null,null,null,null,null,3457,0,0,null,288,15,null,null,0,null,null,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002YGS,W1021,2022-10-31T10:11:35-04:00,FA,P0479944,531954,----,P0479944,10,6156,00000324211074664587,W000L4KD,2442119,----,71,2442119,----,71,1,0,null,null,null,null,null,0,null,ESMREVEL,0818107026935,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002YHO,W1021,2022-10-31T10:11:35-04:00,AR,P0475367,534586,----,P0475367,null,null,null,null,null,null,null,null,null,null,0,0,null,null,null,9,1,0,null,BRIUSCAN,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002YJA,W1021,2022-10-31T10:11:35-04:00,FA,P0477049,534586,----,P0477049,16,6259,00008844869004207912,W000L5FM,2127363,----,6,2127363,----,6,0,0,null,null,null,null,null,0,null,DAVSTILE,3474636397884,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002YMB,W1021,2022-10-31T10:11:35-04:00,CC,P0482160,536151,----,P0482160,null,null,00005361510004025006,null,null,null,null,null,null,null,0,0,null,null,null,null,null,0,null,ALEALLEN,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002YN6,W1021,2022-10-31T10:11:35-04:00,AR,P0482160,536151,----,P0482160,null,null,null,null,null,null,null,null,null,null,0,0,null,null,null,21,3,0,null,BRIUSCAN,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002YNP,W1021,2022-10-31T10:11:35-04:00,L,P0478599,536078,----,P0478599,16,null,null,null,null,null,null,null,null,44,0,0,null,4,1,null,null,0,null,null,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002YOC,W1021,2022-10-31T10:11:35-04:00,FA,P0478276,532424,----,P0478276,15,6014,00000053242417920461,W000L6BK,1855709,----,12,1855709,----,12,0,0,null,null,null,null,null,0,null,ESMREVEL,8809535802002,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002YP1,W1021,2022-10-31T10:11:35-04:00,FA,P0482629,534842,----,P0482629,16,6144,00008154020211277455,W000L6FL,2413904,----,12,2413904,----,12,0,0,null,null,null,null,null,0,null,JENPACHE,0815402024109,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002YPL,W1021,2022-10-31T10:11:35-04:00,FA,P0479977,535203,----,P0479977,10,6287,00008180520200064851,W000L6GV,2462364,----,144,2462364,----,144,1,0,null,null,null,null,null,0,null,SONLOPEZ,0818052022570,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002YQ9,W1021,2022-10-31T10:11:35-04:00,FA,P0481614,500629,----,P0481614,10,1073,00033489000081868866,W000L6KS,2328375,----,96,2328375,----,96,0,0,null,null,null,null,null,0,null,MYIHARP,3348901491136,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002XWD,W1021,2022-10-31T10:11:35-04:00,A,P0483433,529404,----,P0483433,20,7070,00007461470000220887,W000L0VB,1981943,----,3,1981943,----,6,1,0,null,null,null,null,null,0,null,LORMURGU,3760022730466,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002YRZ,W1021,2022-10-31T10:11:35-04:00,FA,P0482522,500629,----,P0482522,15,1073,00033489000081869689,W000L6UA,2300812,----,18,2300812,----,18,1,0,null,null,null,null,null,0,null,RENHERNA,3348901477628,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002XZM,W1021,2022-10-31T10:11:35-04:00,FA,P0480712,500314,----,P0480712,20,1065,00031458905273138900,W000L18X,2238145,----,26,2238145,----,26,0,0,null,null,null,null,null,0,null,ELIMILLE,3145891206302,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002Y2N,W1021,2022-10-31T10:11:35-04:00,FA,P0485339,527119,----,P0485339,15,3733,00000207149750562169,W000L1Z0,1916261,----,72,1916261,----,72,0,0,null,null,null,null,null,0,null,ADRPINON,0717334218451,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002Y2V,W1021,2022-10-31T10:11:35-04:00,CC,P0486171,500413,----,P0486171,null,null,00000207149750561988,null,null,null,null,null,null,null,0,0,null,null,null,null,null,0,null,ADRPINON,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002XA8,W1021,2022-10-31T10:11:35-04:00,L,P0485477,500512,----,P0485477,30,null,null,null,null,null,null,null,null,4,0,0,null,1,1,null,null,0,null,null,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002Y2W,W1021,2022-10-31T10:11:35-04:00,FA,P0485331,527119,----,P0485331,15,3733,00000207149750521180,W000L23H,1375583,----,9,1375583,----,9,0,0,null,null,null,null,null,0,null,MYIHARP,0717334170797,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002Y4C,W1021,2022-10-31T10:11:35-04:00,CC,P0481115,501718,----,P0481115,null,null,00000207149749855494,null,null,null,null,null,null,null,0,0,null,null,null,null,null,0,null,ANGMARI,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002Y64,W1021,2022-10-31T10:11:35-04:00,CC,P0485958,500512,----,P0485958,null,null,00000207149750511761,null,null,null,null,null,null,null,0,0,null,null,null,null,null,0,null,BRERODRI,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002Y6T,W1021,2022-10-31T10:11:35-04:00,CC,P0485736,533018,----,P0485736,null,null,00000207149750561421,null,null,null,null,null,null,null,0,0,null,null,null,null,null,0,null,LUCAZUA,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002Y7B,W1021,2022-10-31T10:11:35-04:00,FA,P0477333,510164,----,P0477333,10,5717,00093311371073782304,W000L2U2,2195113,----,5,2195113,----,5,0,0,null,null,null,null,null,0,null,MYIHARP,9331137024845,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002Y8M,W1021,2022-10-31T10:11:35-04:00,FA,P0479463,536045,----,P0479463,10,6317,00008401229074548701,W000L31A,2362085,----,288,2362085,----,288,0,0,null,null,null,null,null,0,null,JAMDELGA,0840122900013,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002YDM,W1021,2022-10-31T10:11:35-04:00,FA,P0479944,531954,----,P0479944,10,6156,00000324211074503978,W000L41E,2274256,----,72,2274256,----,72,0,0,null,null,null,null,null,0,null,SONLOPEZ,0818107023118,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002XF1,W1021,2022-10-31T10:11:35-04:00,L,P0482454,535484,----,P0482454,15,null,null,null,null,null,null,null,null,960,0,0,null,16,2,null,null,0,null,null,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002YIF,W1021,2022-10-31T10:11:35-04:00,FA,P0481815,501668,----,P0481815,20,1722,00072549000035889077,W000L568,1912757,----,6,1912757,----,6,0,0,null,null,null,null,null,0,null,ADRPINON,0725490051324,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002YLD,W1021,2022-10-31T10:11:35-04:00,A,P0482614,535559,----,P0482614,15,6303,00008500091035847716,W000L5RN,2274926,----,22,2274926,----,23,1,0,null,null,null,null,null,0,null,BRERODRI,0850009727015,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002XPR,W1021,2022-10-31T10:11:35-04:00,L,P0484112,532093,----,P0484112,10,null,null,null,null,null,null,null,null,496,0,0,null,3,1,null,null,0,null,null,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002YAB,W1021,2022-10-31T10:11:35-04:00,FA,P0482392,532440,----,P0482392,10,6184,00072901068002113064,W000L3CL,1926492,----,18,1926492,----,18,0,0,null,null,null,null,null,0,null,BRIUSCAN,7290106806023,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002YD2,W1021,2022-10-31T10:11:35-04:00,L,P0483188,532408,----,P0483188,16,null,null,null,null,null,null,null,null,5598,0,0,null,155,8,null,null,0,null,null,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002YG1,W1021,2022-10-31T10:11:35-04:00,L,P0484443,528729,----,P0484443,20,null,null,null,null,null,null,null,null,764,0,0,null,67,4,null,null,0,null,null,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002YNS,W1021,2022-10-31T10:11:35-04:00,L,S0476221,508614,----,S0476221,96,null,null,null,null,null,null,null,null,4800,0,0,null,25,2,null,null,0,null,null,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002YSP,W1021,2022-10-31T10:11:35-04:00,FA,P0482325,534461,----,P0482325,15,8012,00006703670016912929,W000L718,2122299,----,60,2122299,----,60,0,0,null,null,null,null,null,0,null,JAMDELGA,0670367800065,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002Y2B,W1021,2022-10-31T10:11:35-04:00,FA,P0486149,500413,----,P0486149,10,5644,00000207149750519170,W000L1XM,1288794,----,21,1288794,----,21,0,0,null,null,null,null,null,0,null,ALEALLEN,0716170064857,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002Y4W,W1021,2022-10-31T10:11:35-04:00,FA,P0485614,501718,----,P0485614,10,3990,00000207149750516629,W000L2FT,2411627,----,19,2411627,----,19,0,0,null,null,null,null,null,0,null,LEIGONZ,0607710097247,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002Y6U,W1021,2022-10-31T10:11:35-04:00,AR,P0479526,536433,----,P0479526,null,null,null,null,null,null,null,null,null,null,0,0,null,null,null,282,29,0,null,BRIUSCAN,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002YK8,W1021,2022-10-31T10:11:35-04:00,AR,P0482908,502484,----,P0482908,null,null,null,null,null,null,null,null,null,null,0,0,null,null,null,28,1,0,null,DIAGUZMA,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002YM8,W1021,2022-10-31T10:11:35-04:00,AR,P0482454,535484,----,P0482454,null,null,null,null,null,null,null,null,null,null,0,0,null,null,null,15,2,0,null,BRIUSCAN,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002YMU,W1021,2022-10-31T10:11:35-04:00,FA,P0481527,533968,----,P0481527,10,6236,00060332320623287504,W000L5YC,2244697,----,1,2244697,----,1,1,0,null,null,null,null,null,0,null,KIMALLEN,5060542725378,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002YOW,W1021,2022-10-31T10:11:35-04:00,FA,P0482945,532168,----,P0482945,15,6084,00004000000759527177,W000L6EX,2230795,----,20,2230795,----,20,0,0,null,null,null,null,null,0,null,SONHERNA,0381519078514,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T10:11:35-04:00,ALOG00002YR1,W1021,2022-10-31T10:11:35-04:00,FA,P0481658,500629,----,P0481658,10,1073,00033489000081870104,W000L6OD,1689744,----,18,1689744,----,17,1,1,null,null,null,null,null,0,null,DANPERE,3348901252881,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T15:14:31-04:00,ALOG00002YKS,W1021,2022-10-31T15:14:31-04:00,L,P0482255,500199,----,P0482255,20,null,null,null,null,null,null,null,null,38,0,0,null,3,1,null,null,0,null,null,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T15:14:31-04:00,ALOG00002XKO,W1021,2022-10-31T15:14:31-04:00,FA,P0475938,536490,----,P0475938,10,6344,00005364900009668587,W000KYWR,2415065,----,48,2415065,----,48,0,0,null,null,null,null,null,0,null,SONLOPEZ,0810102030184,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T15:14:31-04:00,ALOG00002YSM,W1021,2022-10-31T15:14:31-04:00,FA,P0482325,534461,----,P0482325,15,8012,00006703670016912806,W000L70E,2122281,----,4,2122281,----,4,0,0,null,null,null,null,null,0,null,JAMDELGA,0670367800027,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T15:14:31-04:00,ALOG00002XTT,W1021,2022-10-31T15:14:31-04:00,L,P0469423,536367,----,P0469423,10,null,null,null,null,null,null,null,null,3348,0,0,null,46,5,null,null,0,null,null,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T15:14:31-04:00,ALOG00002XVK,W1021,2022-10-31T15:14:31-04:00,L,P0484439,522797,----,P0484439,10,null,null,null,null,null,null,null,null,3314,0,0,null,27,2,null,null,0,null,null,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T15:14:31-04:00,ALOG00002XW6,W1021,2022-10-31T15:14:31-04:00,L,P0483514,501254,----,P0483514,20,null,null,null,null,null,null,null,null,683,0,0,null,26,2,null,null,0,null,null,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T15:14:31-04:00,ALOG00002XWS,W1021,2022-10-31T15:14:31-04:00,L,P0483507,500520,----,P0483507,30,null,null,null,null,null,null,null,null,82,0,0,null,4,1,null,null,0,null,null,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T15:14:31-04:00,ALOG00002XX5,W1021,2022-10-31T15:14:31-04:00,L,P0483968,510818,----,P0483968,10,null,null,null,null,null,null,null,null,15891,0,0,null,207,32,null,null,0,null,null,null,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T15:14:31-04:00,ALOG00002XYU,W1021,2022-10-31T15:14:31-04:00,FA,P0485128,536201,----,P0485128,16,6327,00000935640000063079,W000L14Q,2374700,----,24,2374700,----,24,0,0,null,null,null,null,null,0,null,JENPACHE,9356407000022,2022-11-04
usr_asn_audit_log,UPDATE,2022-10-31T15:14:31-04:00,ALOG00002XZJ,W1021,2022-10-31T15:14:31-04:00,FA,P0482009,534180,----,P0482009,20,6250,00000851250000355044,W000L18I,2263788,----,5,2263788,----,5,1,0,null,null,null,null,null,0,null,YASRUDOL,0851254008256,2022-11-04
